,ID1-Seg,ID2-Seg,ID1-Pixels,ID2-Pixels,EndPoints,z1,z2,y1,y2,x1,x2
655,5734,8271,78036,26870,"[([9.0, 1428.0, 1464.0], [9.0, 1435.0, 1469.0])]",118,28,626,91,532,134
656,4184,692,134029,508303,"[([9.0, 1428.0, 1624.0], [9.0, 1458.0, 1641.0])]",740,676,182,1527,865,1641
657,864,2532,418971,217425,"[([485.0, 1587.0, 1059.0], [495.0, 1586.0, 1066.0])]",485,255,286,117,987,545
658,5545,8271,84085,26870,"[([9.0, 1425.0, 1467.0], [9.0, 1435.0, 1469.0])]",165,28,623,91,118,134
659,5545,1770,84085,277408,"[([9.0, 1425.0, 1467.0], [9.0, 1466.0, 1498.0])]",165,393,623,376,118,1498
660,4012,1680,140577,284329,"[([9.0, 1446.0, 1379.0], [9.0, 1501.0, 1398.0])]",427,343,680,1502,1380,748
661,4012,6576,140577,54541,"[([9.0, 1446.0, 1379.0], [9.0, 1445.0, 1344.0])]",427,111,680,186,1380,75
662,8271,2048,26870,250663,"[([9.0, 1435.0, 1469.0], [9.0, 1440.0, 1465.0])]",28,499,91,300,134,698
663,8271,2689,26870,208339,"[([9.0, 1435.0, 1469.0], [9.0, 1463.0, 1454.0])]",28,376,91,200,134,1455
664,2048,2689,250663,208339,"[([9.0, 1440.0, 1465.0], [9.0, 1463.0, 1454.0])]",499,376,300,200,698,1455
665,2048,1770,250663,277408,"[([9.0, 1440.0, 1465.0], [9.0, 1466.0, 1498.0])]",499,393,300,376,698,1498
666,692,3564,508303,162129,"[([9.0, 1458.0, 1641.0], [9.0, 1469.0, 1609.0])]",676,370,1527,247,1641,1609
667,708,5602,501362,82430,"[([9.0, 1455.0, 1736.0], [9.0, 1468.0, 1712.0])]",740,433,264,148,782,335
668,2975,3583,194032,161040,"[([9.0, 1476.0, 1529.0], [9.0, 1493.0, 1520.0])]",740,266,1006,1122,692,210
669,2262,4232,236287,131836,"[([9.0, 1459.0, 1330.0], [9.0, 1460.0, 1370.0])]",685,422,1466,313,905,1370
670,1365,540,318953,680076,"[([164.0, 406.0, 701.0], [172.0, 412.0, 740.0])]",303,631,1167,1386,906,1383
671,1365,3564,318953,162129,"[([9.0, 1470.0, 1580.0], [9.0, 1469.0, 1609.0])]",303,370,1167,247,906,1609
672,5198,7922,96455,30175,"[([9.0, 1454.0, 1672.0], [9.0, 1477.0, 1720.0])]",200,67,593,47,722,97
673,3479,4232,165123,131836,"[([9.0, 1462.0, 1314.0], [9.0, 1460.0, 1370.0])]",312,422,250,313,1314,1370
674,3479,2519,165123,216411,"[([9.0, 1462.0, 1314.0], [9.0, 1517.0, 1302.0])]",312,503,250,542,1314,1286
675,7223,4758,41280,112466,"[([9.0, 1463.0, 1742.0], [16.0, 1469.0, 1754.0])]",86,327,156,109,305,293
676,7223,5602,41280,82430,"[([9.0, 1463.0, 1742.0], [9.0, 1468.0, 1712.0])]",86,433,156,148,305,335
677,4758,5602,112466,82430,"[([16.0, 1469.0, 1754.0], [9.0, 1468.0, 1712.0])]",327,433,109,148,293,335
678,5602,7922,82430,30175,"[([9.0, 1468.0, 1712.0], [9.0, 1477.0, 1720.0])]",433,67,148,47,335,97
679,6371,4501,59432,121401,"[([9.0, 1810.0, 1318.0], [9.0, 1761.0, 1337.0])]",46,369,395,984,730,1337
680,6371,604,59432,594563,"[([9.0, 1810.0, 1318.0], [9.0, 1846.0, 1357.0])]",46,342,395,1847,730,498
681,1680,769,284329,464291,"[([9.0, 1501.0, 1398.0], [9.0, 1551.0, 1387.0])]",343,740,1502,1559,748,970
682,3583,695,161040,506065,"[([272.0, 372.0, 1366.0], [262.0, 342.0, 1359.0])]",266,652,1122,1657,210,2047
683,3583,3266,161040,176752,"[([9.0, 1493.0, 1520.0], [9.0, 1536.0, 1517.0])]",266,657,1122,1536,210,373
684,3583,1743,161040,277201,"[([9.0, 1493.0, 1520.0], [9.0, 1536.0, 1508.0])]",266,669,1122,1536,210,1522
685,3822,2697,150368,208826,"[([9.0, 1484.0, 1621.0], [9.0, 1495.0, 1629.0])]",460,740,448,294,426,512
686,6596,2697,53894,208826,"[([9.0, 1484.0, 1605.0], [9.0, 1495.0, 1629.0])]",142,740,563,294,223,512
687,6596,6584,53894,53877,"[([9.0, 1484.0, 1605.0], [9.0, 1504.0, 1611.0])]",142,108,563,553,223,205
688,2697,6584,208826,53877,"[([9.0, 1495.0, 1629.0], [9.0, 1504.0, 1611.0])]",740,108,294,553,512,205
689,6202,7472,63877,39063,"[([9.0, 1525.0, 1283.0], [9.0, 1529.0, 1271.0])]",161,22,217,211,939,241
690,6202,587,63877,614285,"[([9.0, 1525.0, 1283.0], [9.0, 1569.0, 1254.0])]",161,740,217,796,939,1254
691,6202,2519,63877,216411,"[([9.0, 1525.0, 1283.0], [9.0, 1517.0, 1302.0])]",161,503,217,542,939,1286
692,6279,5623,61178,81324,"[([9.0, 1514.0, 1521.0], [9.0, 1537.0, 1536.0])]",67,136,235,488,527,512
693,6279,3266,61178,176752,"[([9.0, 1514.0, 1521.0], [9.0, 1536.0, 1517.0])]",67,657,235,1536,527,373
694,6279,1743,61178,277201,"[([9.0, 1514.0, 1521.0], [9.0, 1536.0, 1508.0])]",67,669,235,1536,527,1522
695,6279,5879,61178,73024,"[([9.0, 1514.0, 1521.0], [9.0, 1550.0, 1523.0])]",67,71,235,251,527,524
696,1743,3266,277201,176752,"[([9.0, 1536.0, 1508.0], [9.0, 1536.0, 1517.0])]",669,657,1536,1536,1522,373
697,1743,6087,277201,66443,"[([9.0, 1536.0, 1508.0], [9.0, 1532.0, 1470.0])]",669,115,1536,239,1522,106
698,6549,7472,55232,39063,"[([9.0, 1509.0, 1230.0], [9.0, 1529.0, 1271.0])]",199,22,538,211,116,241
699,6549,10600,55232,11757,"[([9.0, 1509.0, 1230.0], [9.0, 1512.0, 1245.0])]",199,10,538,169,116,222
700,10600,5313,11757,93393,"[([9.0, 1670.0, 1030.0], [9.0, 1628.0, 1032.0])]",10,143,169,584,222,1015
701,10600,587,11757,614285,"[([9.0, 1512.0, 1245.0], [9.0, 1569.0, 1254.0])]",10,740,169,796,222,1254
702,10600,7472,11757,39063,"[([9.0, 1512.0, 1245.0], [9.0, 1529.0, 1271.0]), ([9.0, 1670.0, 1030.0], [15.0, 1709.0, 1031.0])]",10,22,169,211,222,241
703,2519,3088,216411,184546,"[([343.0, 1700.0, 668.0], [340.0, 1729.0, 677.0])]",503,262,542,1333,1286,677
704,2519,3326,216411,173451,"[([343.0, 1700.0, 668.0], [338.0, 1701.0, 710.0])]",503,342,542,780,1286,1301
705,3266,6087,176752,66443,"[([9.0, 1536.0, 1517.0], [9.0, 1532.0, 1470.0])]",657,115,1536,239,373,106
706,7472,587,39063,614285,"[([9.0, 1529.0, 1271.0], [9.0, 1569.0, 1254.0])]",22,740,211,796,241,1254
707,7472,11062,39063,10763,"[([15.0, 1709.0, 1031.0], [9.0, 1702.0, 996.0])]",22,8,211,148,241,151
708,1039,2081,372590,247424,"[([9.0, 1525.0, 1404.0], [9.0, 1529.0, 1380.0])]",740,549,524,519,1072,1166
709,1039,4695,372590,114052,"[([9.0, 1525.0, 1404.0], [9.0, 1555.0, 1385.0])]",740,186,524,194,1072,826
710,1039,2777,372590,203907,"[([9.0, 1525.0, 1404.0], [9.0, 1527.0, 1414.0])]",740,311,524,521,1072,1053
711,1039,769,372590,464291,"[([9.0, 1525.0, 1404.0], [9.0, 1551.0, 1387.0])]",740,740,524,1559,1072,970
712,1263,2081,330044,247424,"[([9.0, 1534.0, 1364.0], [9.0, 1529.0, 1380.0])]",585,549,1106,519,1364,1166
713,2777,769,203907,464291,"[([9.0, 1527.0, 1414.0], [9.0, 1551.0, 1387.0])]",311,740,521,1559,1053,970
714,2777,4695,203907,114052,"[([9.0, 1527.0, 1414.0], [9.0, 1555.0, 1385.0])]",311,186,521,194,1053,826
715,2777,1443,203907,309200,"[([9.0, 1527.0, 1414.0], [9.0, 1540.0, 1411.0])]",311,740,521,429,1053,1114
716,2081,4695,247424,114052,"[([9.0, 1529.0, 1380.0], [9.0, 1555.0, 1385.0])]",549,186,519,194,1166,826
717,2081,769,247424,464291,"[([9.0, 1529.0, 1380.0], [9.0, 1551.0, 1387.0])]",549,740,519,1559,1166,970
718,2081,1345,247424,320073,"[([9.0, 1529.0, 1380.0], [9.0, 1582.0, 1365.0])]",549,610,519,300,1166,1422
719,5879,7110,73024,43709,"[([9.0, 1550.0, 1523.0], [9.0, 1579.0, 1503.0])]",71,40,251,169,524,544
720,1443,4695,309200,114052,"[([9.0, 1540.0, 1411.0], [9.0, 1555.0, 1385.0])]",740,186,429,194,1114,826
721,1443,6812,309200,50807,"[([9.0, 1540.0, 1411.0], [9.0, 1551.0, 1469.0])]",740,32,429,327,1114,420
722,1443,769,309200,464291,"[([9.0, 1540.0, 1411.0], [9.0, 1551.0, 1387.0])]",740,740,429,1559,1114,970
723,905,5442,406182,87485,"[([9.0, 1568.0, 1613.0], [9.0, 1587.0, 1603.0])]",220,469,753,128,686,448
724,905,6500,406182,55630,"[([9.0, 1568.0, 1613.0], [9.0, 1568.0, 1612.0])]",220,188,753,481,686,248
725,905,4311,406182,128778,"[([9.0, 1568.0, 1613.0], [9.0, 1571.0, 1566.0])]",220,394,753,125,686,481
726,905,1240,406182,334305,"[([9.0, 1568.0, 1613.0], [9.0, 1605.0, 1590.0])]",220,740,753,550,686,444
727,769,1345,464291,320073,"[([9.0, 1551.0, 1387.0], [9.0, 1582.0, 1365.0])]",740,610,1559,300,970,1422
728,769,4695,464291,114052,"[([9.0, 1551.0, 1387.0], [9.0, 1555.0, 1385.0])]",740,186,1559,194,970,826
729,6812,2311,50807,231232,"[([9.0, 1875.0, 1068.0], [9.0, 1832.0, 1093.0])]",32,343,327,1833,420,749
730,6812,1775,50807,276583,"[([9.0, 1875.0, 1068.0], [9.0, 1820.0, 1051.0])]",32,535,327,1479,420,1225
731,4695,1345,114052,320073,"[([9.0, 1555.0, 1385.0], [9.0, 1582.0, 1365.0])]",186,610,194,300,826,1422
732,4311,5442,128778,87485,"[([9.0, 1571.0, 1566.0], [9.0, 1587.0, 1603.0])]",394,469,125,128,481,448
733,4311,6500,128778,55630,"[([9.0, 1571.0, 1566.0], [9.0, 1568.0, 1612.0])]",394,188,125,481,481,248
734,4311,1240,128778,334305,"[([9.0, 1571.0, 1566.0], [9.0, 1605.0, 1590.0])]",394,740,125,550,481,444
735,3806,1345,149889,320073,"[([9.0, 1574.0, 1330.0], [9.0, 1582.0, 1365.0])]",520,610,583,300,584,1422
736,6500,5395,55630,89417,"[([9.0, 1568.0, 1612.0], [9.0, 1575.0, 1645.0])]",188,113,481,472,248,297
737,6500,5442,55630,87485,"[([9.0, 1568.0, 1612.0], [9.0, 1587.0, 1603.0])]",188,469,481,128,248,448
738,587,5007,614285,101939,"[([9.0, 1569.0, 1254.0], [9.0, 1585.0, 1230.0])]",740,238,796,464,1254,319
739,5442,5395,87485,89417,"[([9.0, 1587.0, 1603.0], [9.0, 1575.0, 1645.0])]",469,113,128,472,448,297
740,5442,1240,87485,334305,"[([9.0, 1587.0, 1603.0], [9.0, 1605.0, 1590.0])]",469,740,128,550,448,444
741,1345,6200,320073,64542,"[([9.0, 1582.0, 1365.0], [9.0, 1599.0, 1383.0])]",610,181,300,460,1422,200
742,5395,4330,89417,128371,"[([9.0, 1575.0, 1645.0], [9.0, 1598.0, 1606.0])]",113,83,472,454,297,194
743,2776,518,203575,716769,"[([9.0, 1749.0, 1277.0], [9.0, 1714.0, 1297.0])]",297,622,1749,1714,542,1320
744,2776,2854,203575,198991,"[([9.0, 1749.0, 1277.0], [9.0, 1733.0, 1295.0])]",297,506,1749,1345,542,843
745,2776,1486,203575,304152,"[([9.0, 1749.0, 1277.0], [9.0, 1745.0, 1264.0])]",297,740,1749,478,542,576
746,4985,1239,103718,333876,"[([9.0, 1590.0, 1500.0], [9.0, 1606.0, 1465.0])]",165,279,766,1608,591,545
747,5082,6232,100853,63499,"[([9.0, 1614.0, 1389.0], [9.0, 1628.0, 1415.0])]",97,140,162,426,659,503
748,5082,5723,100853,78572,"[([9.0, 1614.0, 1389.0], [9.0, 1659.0, 1426.0])]",97,392,162,736,659,621
749,6200,5099,64542,102196,"[([9.0, 1599.0, 1383.0], [9.0, 1624.0, 1396.0])]",181,176,460,423,200,578
750,4160,1417,136346,311379,"[([9.0, 1681.0, 1466.0], [9.0, 1681.0, 1429.0])]",156,316,792,1686,585,418
751,4160,7114,136346,43546,"[([9.0, 1681.0, 1466.0], [12.0, 1702.0, 1440.0])]",156,114,792,365,585,140
752,9636,837,15004,427884,"[([11.0, 1589.0, 1513.0], [9.0, 1619.0, 1524.0])]",73,333,48,1619,48,488
753,9636,2184,15004,239371,"[([11.0, 1589.0, 1513.0], [9.0, 1600.0, 1561.0])]",73,740,48,284,48,611
754,4330,1240,128371,334305,"[([9.0, 1598.0, 1606.0], [9.0, 1605.0, 1590.0])]",83,740,454,550,194,444
755,5222,4089,96475,138371,"[([9.0, 1626.0, 1325.0], [9.0, 1657.0, 1277.0])]",182,740,643,535,1325,1075
756,2184,837,239371,427884,"[([9.0, 1600.0, 1561.0], [9.0, 1619.0, 1524.0])]",740,333,284,1619,611,488
757,5575,6232,82910,63499,"[([9.0, 1612.0, 1358.0], [9.0, 1628.0, 1415.0])]",88,140,435,426,142,503
758,5575,5099,82910,102196,"[([9.0, 1612.0, 1358.0], [9.0, 1624.0, 1396.0])]",88,176,435,423,142,578
759,7485,6356,37976,60457,"[([9.0, 1832.0, 1205.0], [12.0, 1781.0, 1227.0])]",23,132,231,287,87,99
760,7485,7905,37976,30709,"[([9.0, 1832.0, 1205.0], [9.0, 1798.0, 1235.0])]",23,91,231,249,87,90
761,6232,3365,63499,173225,"[([9.0, 1628.0, 1415.0], [9.0, 1675.0, 1388.0])]",140,95,426,374,503,360
762,6232,5844,63499,74472,"[([9.0, 1628.0, 1415.0], [9.0, 1647.0, 1366.0])]",140,159,426,405,503,254
763,6232,5099,63499,102196,"[([9.0, 1628.0, 1415.0], [9.0, 1624.0, 1396.0])]",140,176,426,423,503,578
764,5099,958,102196,393403,"[([9.0, 1624.0, 1396.0], [14.0, 1670.0, 1378.0])]",176,666,423,1628,578,1378
765,5099,5844,102196,74472,"[([9.0, 1624.0, 1396.0], [9.0, 1647.0, 1366.0])]",176,159,423,405,578,254
766,4089,726,138371,487703,"[([9.0, 1657.0, 1277.0], [9.0, 1674.0, 1275.0])]",740,389,535,2047,1075,579
767,1846,5844,270281,74472,"[([9.0, 1651.0, 1337.0], [9.0, 1647.0, 1366.0])]",740,159,1460,405,778,254
768,6102,4144,66834,135656,"[([9.0, 1645.0, 1261.0], [9.0, 1659.0, 1252.0])]",254,191,406,400,678,622
769,6102,822,66834,430816,"[([9.0, 1645.0, 1261.0], [9.0, 1652.0, 1250.0])]",254,609,406,1622,678,1250
770,6102,971,66834,388071,"[([9.0, 1645.0, 1261.0], [9.0, 1683.0, 1245.0])]",254,740,406,1382,678,859
771,6102,2529,66834,217477,"[([9.0, 1645.0, 1261.0], [9.0, 1677.0, 1227.0])]",254,465,406,386,678,928
772,822,4144,430816,135656,"[([9.0, 1652.0, 1250.0], [9.0, 1659.0, 1252.0])]",609,191,1622,400,1250,622
773,822,1955,430816,259261,"[([9.0, 1652.0, 1250.0], [9.0, 1703.0, 1239.0])]",609,514,1622,803,1250,975
774,822,971,430816,388071,"[([9.0, 1652.0, 1250.0], [9.0, 1683.0, 1245.0])]",609,740,1622,1382,1250,859
775,7586,3365,35851,173225,"[([9.0, 1649.0, 1415.0], [9.0, 1675.0, 1388.0])]",97,95,398,374,160,360
776,7586,7589,35851,36076,"[([9.0, 1649.0, 1415.0], [9.0, 1676.0, 1418.0])]",97,48,398,373,160,169
777,7586,5323,35851,92690,"[([9.0, 1649.0, 1415.0], [9.0, 1681.0, 1420.0])]",97,381,398,850,160,629
778,7586,5723,35851,78572,"[([9.0, 1649.0, 1415.0], [9.0, 1659.0, 1426.0])]",97,392,398,736,160,621
779,518,726,716769,487703,"[([9.0, 1714.0, 1297.0], [9.0, 1674.0, 1275.0])]",622,389,1714,2047,1320,579
780,518,2854,716769,198991,"[([9.0, 1714.0, 1297.0], [9.0, 1733.0, 1295.0])]",622,506,1714,1345,1320,843
781,3970,4204,144541,133862,"[([9.0, 1650.0, 1525.0], [9.0, 1676.0, 1548.0])]",692,160,439,381,535,335
782,4144,1955,135656,259261,"[([9.0, 1659.0, 1252.0], [9.0, 1703.0, 1239.0])]",191,514,400,803,622,975
783,4144,971,135656,388071,"[([9.0, 1659.0, 1252.0], [9.0, 1683.0, 1245.0])]",191,740,400,1382,622,859
784,4144,2529,135656,217477,"[([9.0, 1659.0, 1252.0], [9.0, 1677.0, 1227.0])]",191,465,400,386,622,928
785,5723,1417,78572,311379,"[([9.0, 1659.0, 1426.0], [9.0, 1681.0, 1429.0])]",392,316,736,1686,621,418
786,5723,5323,78572,92690,"[([9.0, 1659.0, 1426.0], [9.0, 1681.0, 1420.0])]",392,381,736,850,621,629
787,3032,2116,189092,245436,"[([9.0, 1668.0, 1196.0], [9.0, 1686.0, 1153.0])]",599,557,740,604,1196,935
788,3032,4772,189092,111257,"[([9.0, 1668.0, 1196.0], [9.0, 1686.0, 1203.0])]",599,368,740,751,1196,1203
789,3032,3779,189092,152217,"[([9.0, 1668.0, 1196.0], [9.0, 1697.0, 1148.0])]",599,378,740,1697,1196,552
790,3032,1955,189092,259261,"[([9.0, 1668.0, 1196.0], [9.0, 1703.0, 1239.0])]",599,514,740,803,1196,975
791,3032,7603,189092,35339,"[([9.0, 1668.0, 1196.0], [9.0, 1661.0, 1162.0])]",599,110,740,387,1196,222
792,5323,1417,92690,311379,"[([9.0, 1681.0, 1420.0], [9.0, 1681.0, 1429.0])]",381,316,850,1686,629,418
793,5323,7589,92690,36076,"[([9.0, 1681.0, 1420.0], [9.0, 1676.0, 1418.0])]",381,48,850,373,629,169
794,7603,4772,35339,111257,"[([9.0, 1661.0, 1162.0], [9.0, 1686.0, 1203.0])]",110,368,387,751,222,1203
795,7603,2876,35339,197136,"[([9.0, 1661.0, 1162.0], [9.0, 1711.0, 1141.0])]",110,218,387,1713,222,306
796,7603,2116,35339,245436,"[([9.0, 1661.0, 1162.0], [9.0, 1686.0, 1153.0])]",110,557,387,604,222,935
797,2529,4772,217477,111257,"[([9.0, 1677.0, 1227.0], [9.0, 1686.0, 1203.0])]",465,368,386,751,928,1203
798,2529,971,217477,388071,"[([9.0, 1677.0, 1227.0], [9.0, 1683.0, 1245.0])]",465,740,386,1382,928,859
799,958,3365,393403,173225,"[([14.0, 1670.0, 1378.0], [9.0, 1675.0, 1388.0])]",666,95,1628,374,1378,360
800,958,2377,393403,228573,"[([253.0, 1165.0, 736.0], [261.0, 1128.0, 745.0])]",666,173,1628,763,1378,1302
801,2116,4772,245436,111257,"[([9.0, 1686.0, 1153.0], [9.0, 1686.0, 1203.0])]",557,368,604,751,935,1203
802,2116,3779,245436,152217,"[([9.0, 1686.0, 1153.0], [9.0, 1697.0, 1148.0])]",557,378,604,1697,935,552
803,4772,3779,111257,152217,"[([9.0, 1686.0, 1203.0], [9.0, 1697.0, 1148.0])]",368,378,751,1697,1203,552
804,3365,7589,173225,36076,"[([9.0, 1675.0, 1388.0], [9.0, 1676.0, 1418.0])]",95,48,374,373,360,169
805,7589,5600,36076,80804,"[([9.0, 1676.0, 1418.0], [9.0, 1710.0, 1384.0])]",48,173,373,415,169,545
806,971,3586,388071,160241,"[([9.0, 1683.0, 1245.0], [9.0, 1704.0, 1233.0])]",740,604,1382,1355,859,736
807,971,2705,388071,207674,"[([9.0, 1683.0, 1245.0], [9.0, 1704.0, 1247.0])]",740,740,1382,487,859,507
808,971,1955,388071,259261,"[([9.0, 1683.0, 1245.0], [9.0, 1703.0, 1239.0])]",740,514,1382,803,859,975
809,3419,3389,169765,170207,"[([9.0, 1709.0, 938.0], [9.0, 1711.0, 925.0])]",284,351,648,852,939,928
810,7114,7230,43546,41216,"[([12.0, 1702.0, 1440.0], [12.0, 1696.0, 1429.0])]",114,123,365,351,140,362
811,2705,3586,207674,160241,"[([9.0, 1704.0, 1247.0], [9.0, 1704.0, 1233.0])]",740,604,487,1355,507,736
812,2705,1955,207674,259261,"[([9.0, 1704.0, 1247.0], [9.0, 1703.0, 1239.0])]",740,514,487,803,507,975
813,2705,1486,207674,304152,"[([9.0, 1704.0, 1247.0], [9.0, 1745.0, 1264.0])]",740,740,487,478,507,576
814,2876,3779,197136,152217,"[([9.0, 1711.0, 1141.0], [9.0, 1697.0, 1148.0])]",218,378,1713,1697,306,552
815,1955,3586,259261,160241,"[([9.0, 1703.0, 1239.0], [9.0, 1704.0, 1233.0])]",514,604,803,1355,975,736
816,1955,1486,259261,304152,"[([9.0, 1703.0, 1239.0], [9.0, 1745.0, 1264.0])]",514,740,803,478,975,576
817,3514,1805,164857,273604,"[([9.0, 1831.0, 997.0], [9.0, 1805.0, 971.0])]",142,401,557,1805,1011,382
818,3514,4408,164857,124787,"[([9.0, 1831.0, 997.0], [9.0, 1785.0, 1021.0])]",142,349,557,572,1011,1026
819,3514,5223,164857,94801,"[([9.0, 1831.0, 997.0], [9.0, 1819.0, 1016.0])]",142,194,557,825,1011,1020
820,3514,3302,164857,175880,"[([9.0, 1831.0, 997.0], [9.0, 1808.0, 1021.0])]",142,258,557,1808,1011,223
821,3586,7339,160241,40251,"[([613.0, 357.0, 1865.0], [614.0, 355.0, 1854.0])]",604,136,1355,657,736,194
822,3586,7476,160241,36503,"[([613.0, 357.0, 1865.0], [613.0, 366.0, 1861.0])]",604,135,1355,369,736,404
823,3586,1486,160241,304152,"[([9.0, 1704.0, 1233.0], [9.0, 1745.0, 1264.0])]",604,740,1355,478,736,576
824,2990,3389,192662,170207,"[([9.0, 1714.0, 915.0], [9.0, 1711.0, 925.0])]",740,351,122,852,638,928
825,11062,1602,10763,291925,"[([9.0, 1844.0, 1144.0], [9.0, 1886.0, 1142.0])]",8,318,148,1886,151,466
826,11062,1274,10763,328235,"[([9.0, 1844.0, 1144.0], [9.0, 1861.0, 1152.0])]",8,140,148,1861,151,418
827,5396,1385,89631,314741,"[([11.0, 1712.0, 1332.0], [9.0, 1742.0, 1308.0])]",306,485,363,1742,789,206
828,5396,2040,89631,252318,"[([11.0, 1712.0, 1332.0], [9.0, 1714.0, 1332.0])]",306,740,363,209,789,309
829,5600,7230,80804,41216,"[([9.0, 1710.0, 1384.0], [12.0, 1696.0, 1429.0])]",173,123,415,351,545,362
830,2040,1385,252318,314741,"[([9.0, 1714.0, 1332.0], [9.0, 1742.0, 1308.0])]",740,485,209,1742,309,206
831,2040,5022,252318,103147,"[([9.0, 1714.0, 1332.0], [9.0, 1715.0, 1319.0])]",740,137,209,332,309,334
832,5022,4501,103147,121401,"[([9.0, 1715.0, 1319.0], [9.0, 1761.0, 1337.0])]",137,369,332,984,334,1337
833,5022,6820,103147,50013,"[([9.0, 1715.0, 1319.0], [9.0, 1756.0, 1351.0])]",137,73,332,295,334,665
834,5022,4937,103147,104986,"[([9.0, 1715.0, 1319.0], [9.0, 1729.0, 1331.0])]",137,401,332,318,334,311
835,5022,6996,103147,45964,"[([9.0, 1715.0, 1319.0], [9.0, 1742.0, 1315.0])]",137,119,332,308,334,492
836,5022,1385,103147,314741,"[([9.0, 1715.0, 1319.0], [9.0, 1742.0, 1308.0])]",137,485,332,1742,334,206
837,2896,4879,196313,107357,"[([9.0, 1724.0, 1509.0], [9.0, 1755.0, 1505.0])]",349,213,828,602,538,546
838,2896,10292,196313,12216,"[([9.0, 1724.0, 1509.0], [9.0, 1726.0, 1495.0])]",349,46,828,45,538,48
839,2854,1385,198991,314741,"[([9.0, 1733.0, 1295.0], [9.0, 1742.0, 1308.0])]",506,485,1345,1742,843,206
840,1385,6996,314741,45964,"[([9.0, 1742.0, 1308.0], [9.0, 1742.0, 1315.0])]",485,119,1742,308,206,492
841,10292,4879,12216,107357,"[([9.0, 1726.0, 1495.0], [9.0, 1755.0, 1505.0])]",46,213,45,602,48,546
842,3991,2023,141325,251601,"[([9.0, 1735.0, 1490.0], [9.0, 1745.0, 1504.0])]",733,312,665,1195,668,1154
843,4937,6820,104986,50013,"[([9.0, 1729.0, 1331.0], [9.0, 1756.0, 1351.0])]",401,73,318,295,311,665
844,2032,1805,252281,273604,"[([12.0, 1756.0, 968.0], [9.0, 1805.0, 971.0])]",740,401,803,1805,1173,382
845,3656,10409,158398,11927,"[([9.0, 1742.0, 1212.0], [9.0, 1758.0, 1178.0])]",188,82,314,146,361,241
846,3656,6356,158398,60457,"[([9.0, 1742.0, 1212.0], [12.0, 1781.0, 1227.0])]",188,132,314,287,361,99
847,8138,6356,28390,60457,"[([9.0, 1733.0, 1243.0], [12.0, 1781.0, 1227.0])]",87,132,314,287,129,99
848,2023,5742,251601,77361,"[([253.0, 556.0, 351.0], [254.0, 556.0, 353.0])]",312,141,1195,448,1154,353
849,2023,4879,251601,107357,"[([9.0, 1745.0, 1504.0], [9.0, 1755.0, 1505.0])]",312,213,1195,602,1154,546
850,6996,6820,45964,50013,"[([9.0, 1742.0, 1315.0], [9.0, 1756.0, 1351.0])]",119,73,308,295,492,665
851,10409,732,11927,483365,"[([9.0, 1758.0, 1178.0], [9.0, 1794.0, 1143.0])]",82,389,146,2047,241,654
852,10409,4573,11927,118700,"[([89.0, 1616.0, 937.0], [90.0, 1624.0, 945.0])]",82,659,146,237,241,389
853,3112,8471,185534,24154,"[([9.0, 1895.0, 1315.0], [9.0, 1861.0, 1359.0])]",263,89,663,188,732,128
854,3112,1910,185534,264796,"[([9.0, 1895.0, 1315.0], [9.0, 1868.0, 1306.0])]",263,322,663,807,732,741
855,3112,3709,185534,154682,"[([9.0, 1895.0, 1315.0], [9.0, 1890.0, 1325.0])]",263,395,663,233,732,1325
856,3112,3780,185534,152051,"[([9.0, 1895.0, 1315.0], [9.0, 1888.0, 1341.0])]",263,740,663,164,732,630
857,6820,4501,50013,121401,"[([9.0, 1756.0, 1351.0], [9.0, 1761.0, 1337.0])]",73,369,295,984,665,1337
858,604,1357,594563,319064,"[([9.0, 1846.0, 1357.0], [13.0, 1850.0, 1353.0])]",342,500,1847,1858,498,354
859,604,5100,594563,99451,"[([9.0, 1846.0, 1357.0], [9.0, 1862.0, 1363.0])]",342,175,1847,540,498,411
860,1105,732,361408,483365,"[([9.0, 1764.0, 1123.0], [9.0, 1794.0, 1143.0])]",374,389,298,2047,688,654
861,4408,1805,124787,273604,"[([9.0, 1785.0, 1021.0], [9.0, 1805.0, 971.0])]",349,401,572,1805,1026,382
862,4408,5223,124787,94801,"[([9.0, 1785.0, 1021.0], [9.0, 1819.0, 1016.0])]",349,194,572,825,1026,1020
863,4408,3302,124787,175880,"[([9.0, 1785.0, 1021.0], [9.0, 1808.0, 1021.0])]",349,258,572,1808,1026,223
864,4408,1775,124787,276583,"[([9.0, 1785.0, 1021.0], [9.0, 1820.0, 1051.0])]",349,535,572,1479,1026,1225
865,1805,3302,273604,175880,"[([9.0, 1805.0, 971.0], [9.0, 1808.0, 1021.0])]",401,258,1805,1808,382,223
866,1602,738,291925,479575,"[([9.0, 1886.0, 1142.0], [9.0, 1866.0, 1170.0])]",318,595,1886,296,466,1170
867,1602,1274,291925,328235,"[([9.0, 1886.0, 1142.0], [9.0, 1861.0, 1152.0])]",318,140,1886,1861,466,418
868,1602,6949,291925,47619,"[([9.0, 1886.0, 1142.0], [11.0, 1835.0, 1169.0])]",318,30,1886,212,466,253
869,1602,6047,291925,71133,"[([9.0, 1886.0, 1142.0], [9.0, 1875.0, 1166.0])]",318,247,1886,178,466,514
